Ne1,Ne2,Ne3,rep,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30
8920,24440,29515,895,0.0058163651597491,0.0056868097265974,0.0056557812298191,0.0056395785177908,0.0055989944828018,0.0055818804560527,0.0055515180851866,0.0055599651876532,0.0055254559134517,0.0055250757291915,0.0055322451341021,0.0054714116913496,0.0054576237474696,0.0054436046885458,0.0054153582370079,0.005407132538052,0.0053850613178905,0.0053740229380497,0.0054007643940471,0.0053719756146011,0.005369635394083,0.0053861009670515,0.0053969320672206,0.0053838088578817,0.005342505380558,0.0053216139315635,0.0052498791753892,0.0052279907457752,0.005228193150664,0.0051984806244523
18828,30078,42934,896,0.005508011135401,0.0054111524410905,0.0053566194835904,0.0053309486331183,0.0053265892583748,0.0053156180747596,0.0053085068568416,0.00529992070715,0.005292625963531,0.0052861295007896,0.0052860024822562,0.0052688915827659,0.0052535736373425,0.0052675922682773,0.0052469387287196,0.0052356726811674,0.0052330823351711,0.0052299767166723,0.0052243473837098,0.0052359118880861,0.0052180850815698,0.0052190126489111,0.0052306181684018,0.0052357500517792,0.0052493437933586,0.0052365553333745,0.0051905015835926,0.0051853935193106,0.0051466098947535,0.0051462478849692
28683,9605,45685,897,0.0056574296536801,0.0054698461383764,0.0053587917047133,0.0052980734897084,0.0052635713985791,0.0052478168355891,0.0052355952542303,0.0052365702921629,0.0052399285688987,0.0052446412088119,0.0052504463152347,0.0052206515598368,0.0052175382631286,0.0052229043802827,0.005202384095144,0.0051926198479736,0.0052044827260893,0.0052177396815709,0.0052075932866206,0.0052216303845905,0.0052147554634879,0.0052105848471412,0.0052100174199981,0.0052195326470897,0.0051846322416421,0.0051973624921083,0.005199238355395,0.0051966332696853,0.005205200583275,0.0052557364635712
45645,19639,43894,898,0.0054110761372241,0.0052892737436562,0.0052547267237384,0.005235947620027,0.005244041513435,0.0052260397363868,0.0052186682031181,0.0052088416935375,0.0052133431411937,0.0052056160516204,0.0052021863774472,0.0052156835226229,0.0052034506774818,0.0051968255904954,0.0052106015771475,0.0052178941803669,0.0052198504759007,0.0052221764182271,0.0052269078729618,0.0052036043341429,0.0051894157697415,0.0051780913253805,0.0051721095083657,0.0051763478105834,0.0051791106830937,0.0051625815288557,0.0051903004326061,0.0051813228773828,0.005194344265975,0.0051705663489322
9668,41947,47701,899,0.0053884166887948,0.0052911006722829,0.0052385761764463,0.00522769442975,0.0052147947833658,0.0052036040061109,0.0051865611813785,0.0051957875641858,0.0052004755127249,0.0052007087250756,0.00518748472222,0.0051912738576606,0.0051945082041499,0.0051761355781424,0.005196915603782,0.005190807732253,0.005175614935485,0.0051935615242807,0.0051760425821033,0.0051629399216093,0.0051663692616647,0.0051362491961019,0.0051480413174107,0.0051446597143111,0.0051608231022834,0.0051657382511082,0.0052031805679922,0.0051861222765527,0.0052132548593263,0.0052616370810353
35396,32242,22902,900,0.0054752012632789,0.0053255023555261,0.0053178173138941,0.0053042231443467,0.0053128900912745,0.0052830309308916,0.0052622614801076,0.0052635064819402,0.0052347006770701,0.0052530296197044,0.0052850649844383,0.0052603863303268,0.0052610179267301,0.0052656677183428,0.0052662485395692,0.0052660511981116,0.0052833384082388,0.0052645073934571,0.0052634333793545,0.0052530569351159,0.0052516785655004,0.0052317320877042,0.0052655436511263,0.0052485267386689,0.0052308827592328,0.0052906892131884,0.0052056087602056,0.0052554287365912,0.0052617556066381,0.0052698201238798
30304,10854,29077,901,0.0056606621989914,0.0054166479228574,0.0053717949846961,0.0052999704311226,0.0052880068107678,0.0052553342918606,0.0052313303981347,0.0052457965454276,0.0052450059194387,0.005245112465994,0.0052430209009353,0.0052354173400108,0.0052395179881263,0.0052174320795962,0.0052273902764738,0.0052530745701018,0.0052217539852942,0.0051997492821168,0.0052370790712481,0.0052350133110053,0.0052202512176472,0.0052161232689524,0.0052238462783444,0.0052378472679136,0.0052468331500931,0.0052516726283261,0.0052880123174571,0.0052755924468002,0.0052506107031153,0.0051904170997772
44054,4767,39874,902,0.0059018477362909,0.0056026508038043,0.0054428605865214,0.0053445330996986,0.0053026875190733,0.0052617631951652,0.0052670713337431,0.0052259019088974,0.0052235684585882,0.0052367762281585,0.0052330534686853,0.0052196252820867,0.0052044857546199,0.0052009216212363,0.0052112837071206,0.0052192656461547,0.0052250016971646,0.0052116813907909,0.0052127272250548,0.0052317059205097,0.0052239984124822,0.0052386085782939,0.0052631946136152,0.0052807557844573,0.0052983952237702,0.0053162563901098,0.0052401926383554,0.0052270005297347,0.0051872729646772,0.0051666018374881
16725,47917,4224,903,0.0062835537305525,0.005612615672793,0.005423845243231,0.0054878798067488,0.0054904489042358,0.0053025912997837,0.0054823212268567,0.0054407199458168,0.0054055123868133,0.0054719326779948,0.0053966244751661,0.0053162415261673,0.0054162084669155,0.0053879239465234,0.0052670010896954,0.0053313415369875,0.0054408152118936,0.0053131335201027,0.005379224583386,0.0053019876604416,0.0051868998867766,0.0052876394512227,0.0052573168295865,0.0052629696886251,0.005222971447032,0.00513194626858,0.0050186607084559,0.005074176331669,0.0048891518198325,0.0048387690847678
49222,20861,49216,904,0.0053911649751252,0.005286141481658,0.0052412433409453,0.0052289501877811,0.0052049826365633,0.0052106586860387,0.0051953401621983,0.0051824173966966,0.005158340372356,0.0051607156036887,0.0051535198620492,0.0051592754728641,0.0051512935781771,0.0051524667213449,0.0051580878163521,0.005143107231201,0.0051642629215263,0.0051492843881333,0.0051287683171804,0.0051542476895412,0.0051722544947109,0.0051822124841599,0.0051915733494244,0.0051887547066489,0.0051812090256089,0.0052087723201912,0.0052316879184866,0.0051985683060456,0.0051699423651473,0.0051656015883425
14287,36786,18373,905,0.0055177378348752,0.0053436260661619,0.0053109772126488,0.0053155122384446,0.0052914862251448,0.0053108722409575,0.0053101996669986,0.0052950963023633,0.0052967749628906,0.0052877101379754,0.0052814658495099,0.0052433427981972,0.005250980535411,0.0052759497825818,0.0052533991531215,0.0052814692474841,0.0053002398198395,0.0052609501584445,0.0052593406003162,0.0052455934602886,0.0052467428520231,0.005253722954836,0.0052488892047907,0.0052744298581566,0.0052482703906624,0.0052729437906807,0.0052491831851667,0.0052960561191095,0.0052871578871297,0.0052594008792974
20518,9202,41198,906,0.0056962328292124,0.005515158280021,0.0054091229438763,0.0053540895495107,0.0053198720905894,0.0052904184736595,0.0052659003956999,0.0052400074972947,0.0052410122877732,0.005245783590388,0.0052607758980899,0.0052655932362033,0.0052783581643692,0.005279574550145,0.0052744882111024,0.005254750986712,0.0052618337557926,0.0052666188719251,0.0052777273995474,0.0052693842282147,0.0052656941266764,0.0052869676304815,0.0052664113619043,0.0052969786977866,0.0052683409661519,0.0053129165918363,0.0053257781162656,0.0054069469330335,0.0054635758274034,0.0055381036552974
30918,41616,2091,907,0.0069666030102625,0.0054989469020415,0.0052942227276592,0.005413083212956,0.0055025775148178,0.0052631025239172,0.0053733260312182,0.0053598882406807,0.0054256565352621,0.0053521925573759,0.0052060380650928,0.0052683421341769,0.0055083884084357,0.0054184311805561,0.0054005809037986,0.0053845435713129,0.0054160689555049,0.0054861637241134,0.0052514529824299,0.0052370025809902,0.0053613396067893,0.0053615515193456,0.0053933328197682,0.005248264288279,0.0052782507341163,0.0051307291610522,0.0051879902893744,0.0053134614283518,0.0058860606927581,0.0051422893868662
4186,48563,15110,908,0.0058791916671548,0.0056837618657785,0.0056163256685673,0.00555997364709,0.0055265053593641,0.0055380314382815,0.0054815503173243,0.0054713143548326,0.0054519687314214,0.0054472407924581,0.005443251678433,0.0054287036686372,0.0054280615426695,0.0054195436761367,0.0053592456377533,0.0053629584969949,0.0053784868932534,0.0053203386096147,0.0053134920432389,0.0053360092037561,0.0053046917953666,0.0052737169656177,0.0052903953703482,0.005287064008663,0.0052944916584618,0.0051948729773247,0.0052880618921194,0.0052972053371488,0.0052578169799085,0.0053230257761269
42609,12271,10783,909,0.0057379108375156,0.0053636075388828,0.0052379602122316,0.0052339888450846,0.0051917055457212,0.0052152425834605,0.0051983882030893,0.0052022300381058,0.0052121047018482,0.0051957272639463,0.0051920035568211,0.0051206948492617,0.0051430513034816,0.0051549392058862,0.0051299832150978,0.0051754838024374,0.0051843222286584,0.0052328265805779,0.0051942899630398,0.005186670058194,0.0051575238778382,0.0051555096855103,0.0052354209544342,0.005201114095461,0.0051602970143873,0.005247814604678,0.0052309729462902,0.0052107536883342,0.0052205178870373,0.0052234594320995
41624,24142,42549,910,0.0053873888449551,0.005278964685673,0.005238133960836,0.005220000006578,0.0052109811470863,0.0051812286152416,0.0051911269143602,0.0052068305779853,0.0051875461374271,0.0051855340446331,0.0051901726739062,0.0051790955989861,0.005185599847993,0.0051934459610166,0.0051880783085047,0.0051989466046955,0.0051962621738765,0.0051833979756168,0.0051914564001337,0.0051962301377595,0.0052042912803203,0.0052248647910839,0.0052280504208769,0.0052323015363815,0.0052665105891811,0.0052490286361448,0.0052766784586729,0.0052649881809788,0.005248927173025,0.0052941627966484
47006,49957,46106,911,0.0053453260850388,0.0052602813227472,0.0052552867539711,0.00524887908676,0.0052352261149469,0.0052269646614358,0.0052381139289199,0.0052267923665551,0.0052148601796439,0.0052135542761103,0.005212721453174,0.0052277408067313,0.0052312104923485,0.0052256693143798,0.0052250834169163,0.0052259138829634,0.0052351171664076,0.0052153873412604,0.0052326840704977,0.0052341337646137,0.0052113922490052,0.0052287595363804,0.0052379050118606,0.0052142939902306,0.005191898020174,0.0052104674293269,0.0052143398356537,0.0052313890420542,0.0052586352938348,0.005285798865381
38350,31683,15995,912,0.0054594303910639,0.0052344598690183,0.0051488874022778,0.0051592577447946,0.005179289022696,0.0051213138223194,0.0051335890969893,0.0051694490056213,0.0051553257290248,0.0051902707776101,0.0051450886826005,0.0051482114101349,0.0051123024993706,0.0051426829718533,0.0051509498732321,0.0051739974492172,0.0051414939101935,0.0051774961355914,0.0051804513146138,0.0051509713556868,0.0051643935604965,0.0051496436127439,0.0051139552975954,0.005143795368773,0.0051846700441459,0.005177966401899,0.005225004794525,0.0052111304140927,0.0051566306842364,0.0051880308023466
40588,12636,15569,913,0.0057100990346162,0.00543118750645,0.0053895696279319,0.0053232357109478,0.0053173292024769,0.005338616678079,0.0052396118273383,0.0052231302106843,0.0052799432584392,0.0052556932011124,0.0052639635562772,0.0052399495304082,0.0052135475638714,0.0052064944886809,0.0052566522297346,0.0052280743783519,0.0052301086948072,0.0052502405934314,0.0052620802478122,0.0052662387159242,0.0052747308903307,0.0052824999268351,0.0053293932114835,0.0053058345204361,0.0053344332723741,0.0053104567269099,0.0053184817317167,0.0053284934569651,0.0052828835015572,0.0050735656745046
25874,40717,13893,914,0.0055670950367396,0.0052994264816467,0.0052521338002846,0.0052374192548913,0.005265919054134,0.0052758900749339,0.0052083797779061,0.0052131007834797,0.0051973652522937,0.0052144447813716,0.0052093279139086,0.0051931029861131,0.0051856134087624,0.0051811869760175,0.0052366726354136,0.0052388452145339,0.0052234848595347,0.0052134069161899,0.0052186146377746,0.0052073346998172,0.0052293804151817,0.0052027536359138,0.0051869028076739,0.0052161824518643,0.0052623034109781,0.0052900694315824,0.0052270881164331,0.0052189399280304,0.0053115537276529,0.0052959869656946
19256,40968,44903,915,0.005345682828819,0.0052540234031575,0.005230111603764,0.0052109997871079,0.0052049524985238,0.0052045651032494,0.0051959053910538,0.005206959976263,0.0051929265493345,0.0052007704761741,0.0052026885785093,0.0051923402942581,0.0051882288916068,0.005199399857048,0.00518999898968,0.0051973941778543,0.0051939057151883,0.0051932116656171,0.0051939357395706,0.0051870036695147,0.0051817927856307,0.0051932412845006,0.005167567140445,0.0051757700482707,0.0051865892516597,0.0051838661891315,0.0051877239778011,0.0051968358804249,0.0051462955958981,0.0051707980497055
4938,43355,19632,916,0.0056162153954184,0.0053897240161584,0.0053536396600192,0.0053219424193186,0.0053061184521345,0.0052475898363133,0.0052647897780626,0.0052363673918395,0.0052329050131347,0.0052613343834062,0.0051999915634078,0.0051851434740395,0.0052377747231536,0.0052278326288515,0.0052178888327757,0.0052352946477873,0.00518761927818,0.0052000094048303,0.0051568802794399,0.0051731476252025,0.005161922556567,0.005136556140187,0.0051460438150314,0.0051407931732718,0.0051018701844846,0.0050876241287923,0.0050930665263087,0.0051298245881843,0.0052059400063001,0.005093753174144
29945,10173,42643,917,0.0057071825030448,0.0054914428984739,0.0053886166978835,0.0053521864747499,0.0053225403268632,0.0053271884317284,0.0052962544258433,0.0053018758945251,0.0052898392266862,0.0052695468161288,0.0052782880458179,0.0052649561314526,0.0052698765166921,0.0052481846918484,0.0052532375416408,0.0052428743784483,0.0052378329272027,0.0052472201543756,0.0052252718946889,0.0051970141787564,0.005202020147533,0.0051963002580862,0.0051789468567859,0.0051722199821059,0.0051751345996218,0.0051948180222627,0.0051905054462954,0.0051442387107351,0.0051956020169913,0.0052278791332329
1396,19106,49404,918,0.0068608285672389,0.0065821062191907,0.0064320550951196,0.0063550192613581,0.0062749387331795,0.0062206983207081,0.00614689920189,0.0060933526825602,0.0060412548279307,0.0060021050703115,0.0059395591127546,0.005893071653841,0.0058664859325849,0.0058295209751987,0.0057522567350112,0.0057100823846894,0.0056585777374948,0.0056276364937116,0.0055883914927768,0.0055511872165061,0.0055046443546682,0.0054522725293992,0.0054116497278813,0.0053841302052809,0.0053788864219499,0.0053884747555866,0.0053718290316099,0.0053317369391169,0.0052631812763769,0.0052700554695794
13905,26768,32351,919,0.0054220226634269,0.0052939765521332,0.0052442047693824,0.0052305871962959,0.005194941885608,0.0052024759140834,0.0052167766280855,0.0051879318877757,0.0051856037864979,0.0051639771970724,0.0051831558805283,0.0051846499128415,0.0051710745185211,0.0051615839263753,0.0051834444687841,0.0051780743081668,0.0051719110427808,0.0051839291845497,0.0051933456211189,0.0051768532245006,0.0051755345238307,0.0051738464071767,0.0051821050201739,0.0051817791657963,0.0051938191343536,0.0051897908497293,0.0052089461757443,0.0051985979941995,0.0051739689056167,0.0051115561906814
39283,25979,38032,920,0.0054748679805059,0.0053476083745901,0.005298267125491,0.0052542610053338,0.0052680758363691,0.0052360651769674,0.005219987924603,0.0052229571026595,0.0052335325473908,0.0052141030618795,0.0052463128860244,0.0052425683837177,0.0052492557915546,0.0052262707890415,0.0052360652511581,0.0052210055889921,0.0052374327581429,0.0052030503055581,0.0051936179668226,0.0052039285848714,0.0052122283703614,0.0051900206046884,0.0051652104211216,0.0051467012789615,0.0051753771704571,0.0051589201658046,0.0051702735839592,0.0051601818667766,0.0051658864547457,0.0051613881962382
37110,8931,48247,921,0.0056067590777408,0.0054196935064882,0.0053575713400043,0.0052910653059584,0.0052690428627106,0.0052785089944048,0.0052833089064968,0.0052839975520853,0.0052692911311937,0.0052560961277224,0.0052488462614781,0.0052570457963503,0.0052306320072454,0.0052398411528429,0.0052468910219402,0.00524692411922,0.0052309517496652,0.0052429910345182,0.0052329866606604,0.0052367547409649,0.0052474162584571,0.0052321941029212,0.0052073562132069,0.0051978902362804,0.0052041890031824,0.0051980465146832,0.0051694070939588,0.0051763520138149,0.0051201946491125,0.00519823825648
48431,31141,14932,922,0.0055226214841949,0.0052656533560696,0.0052510234316441,0.0052237504966405,0.0051944587416952,0.0052164029354663,0.0052045300579751,0.0052056474652426,0.0052080769473002,0.0052224076412105,0.0052122062834555,0.0052192575024713,0.0052258912130064,0.0052174778790405,0.0051931120933732,0.0052149240869489,0.0051908229771234,0.0051826155854473,0.005204063888999,0.0052186843395471,0.0052033542073886,0.0052123984399821,0.0052690778707934,0.0052879173579344,0.0052345070687047,0.005224236605315,0.0051786172504135,0.0051750299928899,0.0051555774984525,0.0052245406174388
43425,17282,2996,923,0.0062222440900379,0.0054183400239432,0.0052652734907457,0.0051382167219638,0.0049927044692281,0.0050809822355836,0.0051242349876448,0.0050329238215683,0.0049324935447906,0.0051297247772824,0.0049998741049434,0.0050778325706693,0.0049242440265555,0.0051176479885873,0.0051069999720675,0.0049358955700053,0.0050762374118983,0.0049780774736781,0.0051684281216398,0.0048803872616358,0.0050979123452986,0.0052036310975129,0.005114870675289,0.0049647137127054,0.0050312533978685,0.0050405011044297,0.0049531633660726,0.0050575218107517,0.0050913775834775,0.0050576022686221
41506,19358,17338,924,0.0055184114203744,0.0053296036180116,0.0053263297690121,0.0052862807283827,0.0052693580399395,0.0052504994618979,0.005238551501973,0.0052272910717968,0.0052468547116981,0.0052390946997195,0.0052174615507353,0.0051908025069353,0.0052226690170709,0.0052382840566324,0.0051863031928632,0.0052283402906021,0.0051916099385304,0.0052340575663071,0.0052580674478315,0.0052274663912922,0.0052136890518685,0.005253102949392,0.005243266484333,0.0052446813006469,0.0052650786595173,0.0053418000591517,0.0053292126953836,0.0053328531323521,0.0052516268870983,0.0051555423837305
38451,8598,14495,925,0.0057678629664112,0.0054736962704064,0.0054038642429905,0.0053084737125582,0.0052793764197849,0.0052695837860831,0.0052204571633077,0.0052031195853066,0.0052258402790204,0.005199782992961,0.0052029199115696,0.00520742970266,0.0052299299362008,0.0052576768216419,0.0052483437475517,0.0052423214880939,0.0052101959550643,0.0052356933787259,0.0051633728542777,0.0051877003343575,0.0052189316227554,0.0051579163812483,0.0052058951803816,0.0051775193564484,0.0051757810167233,0.0051848373375034,0.0051802422724019,0.0052918619089406,0.0051572306742168,0.0051143490566934
4950,16101,1462,926,0.0076290079914428,0.0061767746497845,0.0054663264098396,0.0053704332484807,0.0055662368073595,0.0053851595063001,0.0053003227947863,0.0051946823413088,0.0053283519194148,0.0053097698843216,0.0051812578869081,0.0052381928301442,0.0050788966449915,0.0050397400383417,0.0053398540434207,0.005059019411274,0.0049068082606609,0.0050828416252686,0.0049361125567785,0.0051773944371875,0.0048291334465028,0.005002973848494,0.0053728614288548,0.0050616540273781,0.0052487837737603,0.0054138245149959,0.0054218244792573,0.0050216627209357,0.005592671410827,0.0057743056708957
35584,13229,42344,927,0.0055233721539484,0.0053364955462302,0.0052727964112605,0.0052386797472365,0.0052313850520848,0.0052139722963723,0.0052039313269878,0.005202734281529,0.0051903057668255,0.0051936587422896,0.005188045321522,0.0051821815638716,0.0051820054978103,0.0052016194397403,0.0051966019305631,0.0051895393376518,0.0051826467684549,0.0051902298310584,0.0051846160008317,0.0051759022223439,0.0051582439895478,0.0051748260412753,0.0051715508191504,0.0051905153381579,0.005168035476624,0.0051734341296297,0.0051600770883961,0.005184856401312,0.0051810175582452,0.0051865123946129
5171,39928,29747,928,0.0059139528734156,0.0057755044046164,0.0057053428908765,0.005684536350351,0.0056473526212809,0.0056354603227829,0.0056281676059847,0.0055787573512582,0.0055779206750046,0.0055581732955057,0.0055514665336171,0.0055354155724587,0.0055281806351801,0.0055213486900182,0.0055008978394391,0.0055026228951444,0.005469657714522,0.0054972148520022,0.0054905312721716,0.0054575909341775,0.0054330508078596,0.0054098377553474,0.0053956339398465,0.0054211783969389,0.0054183437055533,0.0053817712067389,0.0053902505956356,0.0053559570727377,0.0053712328976119,0.005378073814133
28923,33037,39566,929,0.005382065941018,0.00530587424636,0.0052782084919208,0.0052440980718497,0.0052385224781485,0.0052547162847231,0.0052585732941249,0.0052621768480173,0.0052454986182358,0.0052290811163902,0.0052260585459877,0.0052219970752066,0.0052269938577568,0.0052409447315432,0.0052501657632312,0.0052606143350479,0.0052762428424517,0.005257271237609,0.0052475447660793,0.005219060929853,0.005219427899401,0.0052098132619155,0.005201223913529,0.0052036566345917,0.0051998353698309,0.0052240295816231,0.0052139949822925,0.0051961868295579,0.005182538336947,0.0052186771088817
21139,48065,44312,930,0.005386292824312,0.0052996415415046,0.0052678617505188,0.0052562107679931,0.005230021280767,0.0052203729437077,0.0052250181544151,0.0052367300332349,0.0052306346091827,0.0052363902977172,0.0052277050507348,0.0052443247897774,0.0052562526618016,0.0052397929179741,0.0052444591897462,0.0052400921869451,0.0052295303666972,0.0052411785103664,0.0052258970126256,0.0052420008921078,0.0052404677137936,0.0052471865766584,0.0052408916891445,0.0052283791671598,0.005249319498888,0.0052437919696154,0.005257729496773,0.0052952264721032,0.0052925453906377,0.0053841723003644
25849,8426,29040,931,0.0056404040049263,0.0054608680161981,0.0053620876900095,0.0053351970720872,0.0053339461160101,0.0053083008544133,0.0052783302640261,0.0052771607916188,0.005241915126512,0.0052656489462277,0.0052821624735089,0.0052521494165887,0.0052518980282057,0.0052734907090856,0.0052839654538741,0.0052553054464176,0.005247620421357,0.0052639993446975,0.0052485841302095,0.0052369861112261,0.0052608623755939,0.0052002315391323,0.0052179181127449,0.0052126141875683,0.0051838993964153,0.005172615594109,0.0051823889256358,0.0052072510423323,0.0052091415402564,0.0051482687583812
14648,9495,32948,932,0.0057143271556747,0.0054927947629954,0.0054194498420358,0.0053422669388581,0.0053013309596688,0.0053025792089093,0.0052843634428585,0.0053016906648848,0.0053081703100604,0.0052787172671758,0.005277697240278,0.0052739715415024,0.005255271383416,0.0052692150356664,0.0052598631549499,0.0052903793494208,0.0052579021655177,0.0052597364682448,0.0052706422159364,0.0052439183983774,0.0052659560410148,0.0052544768723033,0.0052647793570692,0.0052569473275688,0.0052601988205472,0.0052339637521326,0.0052201064905163,0.0051808552277222,0.0051401219846763,0.0051718578811668
23228,3446,10737,933,0.0063832612329896,0.0057951583728088,0.0055539295658614,0.0054667688915634,0.0054192443599898,0.0053107268943948,0.0053061157257739,0.0053383259995942,0.00525784769797,0.0053014736376907,0.005274000988475,0.0052689244522997,0.0052576004475204,0.0052780655879889,0.0052482505967723,0.005228988123992,0.0052733503935414,0.0052511261133322,0.0052326021220016,0.0052431349876881,0.0051013283069102,0.0052059018293959,0.0050953480646076,0.0051689795720707,0.0051643096280534,0.0052193804493258,0.0051595140905512,0.0050711559698575,0.0050586825140243,0.0050360766251003
27898,24480,11015,934,0.0057040392344694,0.005459315240231,0.0054311929465174,0.0054012357206518,0.0053893878357973,0.0053820717138857,0.0053469393378217,0.0053907211871883,0.0053839511562775,0.0053681172043074,0.0054085694585635,0.0053478483770347,0.0053517476579032,0.0053900105700255,0.0053443966863961,0.0053403927200442,0.0053785215500965,0.0053517454677435,0.0053311246090076,0.0053332353566048,0.0053693332170422,0.0052744659159487,0.005286791501438,0.0052809554613906,0.0052582009672846,0.0052997984369758,0.0052607815726898,0.0053195325922432,0.0052617549499462,0.005258054347396
24974,48352,14245,935,0.0054786115356778,0.0052685797848793,0.0052868483218515,0.0052078466552186,0.0052129507105693,0.0052260785394207,0.0052436115260317,0.0051999693428744,0.0052040559538008,0.0052076040158733,0.0051940342169744,0.0051981222971334,0.0052057442386627,0.0052034703128715,0.0051978225885796,0.0052382737491305,0.0052099265508797,0.0052216870231232,0.0051772970929809,0.0051793684489739,0.0052107188726705,0.0052251359765792,0.005161993711356,0.0052221826498594,0.0052102983415812,0.0052402885805189,0.0052444573253955,0.005241386030577,0.005288579733399,0.0053676136715088
44749,8700,36480,936,0.0056363378612432,0.0054205186999904,0.0053220385282423,0.0052623709611184,0.0052473375512259,0.0052302120816259,0.0052200380801914,0.0052134272924363,0.0052016459773306,0.0051804346625623,0.0051823624845237,0.0051592099494946,0.0051785764533434,0.0051930364919016,0.0051718046669235,0.0051760973437229,0.0051858678289303,0.0051890606458024,0.0051748857297447,0.005197460657523,0.0052015522609824,0.0051776411062712,0.0051781208293646,0.0051796801911551,0.005144669470508,0.0051612960785045,0.0051829832843565,0.005172997885154,0.0051689593645568,0.0051038354625068
24843,7009,35574,937,0.005653914053495,0.0053795149186755,0.0052775211438586,0.0052238688313559,0.0051924688239701,0.0051797561650426,0.0051730276452672,0.0051720778467328,0.0051726746281328,0.0051515223496225,0.0051640687672453,0.0051578772034104,0.0051664798506668,0.005164277249935,0.0051553933938987,0.005135880740209,0.00515474449396,0.0051677666537058,0.0051554506266177,0.0051409867161272,0.0051604088762067,0.0051424989188449,0.0051461314990397,0.0051419772257926,0.005116965751133,0.0051647560789494,0.0051735356100525,0.0051794045760038,0.0051610146949121,0.0051764390984101
29294,20063,46792,938,0.0054949614948092,0.0053721700422985,0.0053218718278914,0.0053094751853554,0.0052842001044568,0.0052809252947425,0.0052790051200556,0.0052682444430453,0.0052595070689688,0.0052629125919219,0.0052580059161721,0.0052503489311861,0.0052473422711576,0.0052391213614264,0.0052389598317245,0.0052430315167836,0.0052346328782832,0.0052441499761931,0.005236890661855,0.0052283347156409,0.0052345439496058,0.0052711667083005,0.0052462380971117,0.0052415223145034,0.0052253933419766,0.0052138694987715,0.0052014770950498,0.0052414691139089,0.0052307775292353,0.0052496865547671
27944,40053,29363,939,0.0054598943606,0.0053285875244549,0.0052971194851828,0.0052929269727178,0.0052884586415696,0.0052948326941171,0.0052716948056857,0.0052690095183818,0.0052695353161471,0.0052403542345337,0.0052540368125679,0.005262179505293,0.0052501734194732,0.0052657991189985,0.0052921314844905,0.0052728906938851,0.0052657839405922,0.0052901671393542,0.0052636025262891,0.0052906897818938,0.005262648056981,0.0052789418432276,0.0052582000989481,0.0052868659498118,0.0052752103798163,0.0053128256379965,0.0053239474171174,0.0052924595473038,0.0053041224421732,0.0053173935013718
13038,48672,5749,940,0.0058730774207863,0.0052612058093703,0.005244667461415,0.0052728253038775,0.0052445068881172,0.0052281682367157,0.0051127607705564,0.0051150948006992,0.0052700680768246,0.0052005157202077,0.0051914933691827,0.0052117751442577,0.0051829302103908,0.0050650984532472,0.0051467587157507,0.0051094234637166,0.0051805002379082,0.0052511882951854,0.0052072632903166,0.0051468749163769,0.0052025497802581,0.0052014618190264,0.00515677594993,0.0052391478335664,0.0052720457004042,0.0053187340034339,0.0052847280795237,0.0053114876377795,0.0053530175415803,0.0053748281516108
25460,24060,35385,941,0.0054130949755978,0.0052917967790615,0.0052490043924462,0.0052630841048515,0.0052415513384356,0.0052287187255916,0.0052246815057066,0.0052495370141015,0.0052317561996604,0.0052346083256946,0.0052288737891622,0.0052235703376769,0.0052289424346089,0.0052530664936476,0.0052378901763711,0.0052459719022722,0.0052390277877547,0.0052296630422809,0.0052073648343363,0.0052346081244428,0.0052572672764378,0.0052691484646299,0.0052371977480833,0.0052289347963728,0.0052131550548055,0.0052221127090454,0.0052265570717927,0.0052308322533283,0.0052460797207822,0.0053146192075103
31941,28322,9713,942,0.0057117854677601,0.005371996153782,0.0053076784645024,0.0052738264639258,0.0052863341903312,0.0052234064710047,0.0053017309315976,0.0053422023138743,0.0052758724152942,0.005289428459388,0.0052109567942836,0.0052482323534914,0.0052824146969513,0.0052736680608241,0.005161465964301,0.0052193847732509,0.0052451170316535,0.0052392528711704,0.0051555560904991,0.0051523573116922,0.0052317164090727,0.0052922360201733,0.0052102322087801,0.00525242160489,0.0052076402858288,0.0052024137815417,0.0051650464797627,0.0051987079428164,0.005192413637618,0.0051642606762667
34831,18297,23713,943,0.0055883492156443,0.0054127289983029,0.0053703495449743,0.0053344526195195,0.0053123963138644,0.005325970156822,0.0053292183031932,0.0053168900303461,0.0052988118942518,0.0052825552093449,0.0052887450662971,0.0053088819608254,0.0053362842090748,0.0053274597235599,0.0053260164403456,0.0052767037306102,0.0052562821423321,0.0052423616808846,0.0052686347059641,0.0052432348802931,0.0052690676137155,0.0052581866928673,0.00525299315636,0.0052499119021575,0.0052520467730969,0.0052090002465798,0.0052231883520191,0.0051944336495265,0.0052480587449207,0.0052246246001079
